YEAR,TEAM,SEED,ROUND,K TEMPO,KADJ T,K OFF,KO RANK,KADJ O,K DEF,KD RANK,KADJ D,KADJ EM,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,EFGD% RANK,BADJT RANK,TEAM NO,TR RANK,TR RATING,V 1-25 WINS,V 1-25 LOSS,V 26-50 WINS,V 26-50 LOSS,V 51-100 WINS,V 51-100 LOSS,HI,LO,LAST,SOS RANK,SOS RATING,SOS HI,SOS LO,SOS LAST,LUCK RANK,LUCK RATING,LUCK V 1-25 WINS,LUCK V 1-25 LOSS,LUCK V 26-50 WINS,LUCK V 26-50 LOSS,LUCK V 51-100 WINS,LUCK V 51-100 LOSS,LUCK HI,LUCK LO,LUCK LAST,CONSISTENCY RANK,CONSISTENCY TR RATING,CONSISTENCY V 1-25 WINS,CONSISTENCY V 1-25 LOSS,CONSISTENCY V 26-50 WINS,CONSISTENCY V 26-50 LOSS,CONSISTENCY V 51-100 WINS,CONSISTENCY V 51-100 LOSS,CONSISTENCY HI,CONSISTENCY LO,CONSISTENCY LAST
2011,Richmond,12,16,64.1354,63.1619,108.788,46,111.003,94.5571,33,95.4298,15.5729,14.5,110.2,95.7,0.835,34,27,7,79.41176,53.6,44.6,33.4,29.2,16.6,19.8,28.2,67.1,32.9,71.8,63.7,50.0,44.4,40.0,30.1,10.5,7.7,60.0,49.5,63.5,36.5,70.0,30.0,63.9,77.302,81.194,2.275,19.193,69.1,68.9,1.093,0.95,18.354,1.8,15,299,220,49,18.4,1,0,1,2,3,3,29,98,52,85,11.8,36,311,87,67,1.6,2,1,2,0,4,4,1,334,77,167,9.9,0,0,0,0,0,0,1,303,174
2011,Saint Peter's,14,64,65.7111,64.6119,92.8353,308,95.0018,90.9427,9,91.7599,3.24183,2.1,93.6,91.5,0.565,33,20,13,60.60606,45.9,42.2,39.8,42.4,22.9,21.6,32.5,65.9,34.1,67.5,65.5,43.0,40.6,34.8,30.6,12.6,11.0,53.7,52.6,68.0,32.0,68.5,31.5,65.1,75.195,78.343,2.141,2.161,64.3,65.1,0.933,0.911,15.033,-5.9,3,250,219,163,8.9,0,0,0,0,2,6,161,308,163,159,8.2,18,214,159,23,2.6,1,1,1,3,1,1,1,268,23,225,10.5,0,0,0,0,0,0,1,269,225
2011,San Diego St.,2,16,64.2117,62.8786,110.503,28,113.834,91.7511,11,88.2242,25.6096,22.4,112.3,89.9,0.928,32,30,2,93.75,50.8,43.9,32.7,28.9,17.2,19.9,37.6,70.0,30.0,62.4,64.1,51.1,43.2,33.6,30.5,12.4,7.3,50.7,49.1,69.8,30.2,70.3,29.7,63.9,77.164,80.161,2.076,41.701,70.0,71.9,1.109,0.919,24.555,8.7,9,299,218,10,25.6,4,2,4,0,5,0,10,64,10,31,16.3,10,139,32,3,4.0,0,0,3,0,2,2,1,139,3,83,9.1,0,0,0,0,1,0,1,217,83
2011,St. John's,6,64,66.3559,66.3588,105.155,88,110.496,99.5019,113,93.6698,16.8263,17.1,110.1,93.0,0.875,32,21,11,65.625,49.4,50.5,44.8,39.9,18.7,24.1,33.1,67.1,32.9,66.9,66.4,49.4,47.4,33.0,36.6,9.1,9.7,52.3,66.4,76.0,24.0,59.7,40.3,67.0,76.231,79.556,2.668,38.382,71.1,69.8,1.051,0.996,34.3,3.2,243,157,217,40,19.7,5,4,4,3,4,2,29,124,40,19,17.8,5,144,18,25,2.6,2,1,0,1,4,2,1,309,25,338,13.0,0,0,0,0,0,0,1,344,338
2011,Syracuse,3,32,66.0981,65.0381,110.378,30,114.248,95.1008,38,91.6187,22.6298,21.6,113.5,91.9,0.919,32,25,7,78.125,52.8,45.2,35.6,29.4,18.3,20.7,37.0,66.5,33.5,63.0,66.3,52.5,44.5,35.7,30.8,19.4,7.8,60.1,63.7,68.6,31.4,61.0,39.0,66.5,78.464,81.26,1.394,80.006,66.0,66.3,1.107,0.95,31.253,6.2,22,184,216,14,24.7,3,3,7,3,6,1,6,62,14,20,17.7,5,235,19,112,1.0,4,1,0,0,5,1,1,139,112,328,12.5,0,0,0,0,0,0,1,332,328
2011,Temple,7,32,66.077,64.7767,107.186,56,109.724,93.5883,23,92.7362,16.988,15.7,107.9,92.2,0.859,32,25,7,78.125,50.1,46.0,34.5,27.3,16.3,20.0,32.1,71.5,28.5,67.9,66.2,48.9,43.4,35.4,35.1,11.6,7.8,59.6,49.5,69.9,30.1,72.4,27.6,65.8,77.727,80.093,1.787,27.287,69.4,70.3,1.068,0.936,20.89,2.1,45,228,215,41,19.6,0,1,3,4,2,2,26,73,41,66,13.5,12,148,66,69,1.6,1,0,1,1,5,3,1,242,67,55,8.5,0,0,0,0,0,0,1,265,55
2011,Tennessee,9,64,67.5239,66.3754,103.67,118,107.96,98.9857,107,94.5968,13.3636,15.3,109.1,93.8,0.85,33,19,14,57.57576,47.8,47.5,39.7,38.8,19.5,20.8,38.2,67.9,32.1,61.8,67.3,48.8,46.3,30.4,33.2,10.5,10.4,52.7,52.4,70.2,29.8,63.3,36.7,67.2,77.433,80.518,1.883,44.927,68.3,70.6,1.043,0.993,29.673,-1.1,101,147,214,48,18.6,5,6,1,1,6,5,13,59,48,33,16.3,3,255,33,219,-0.5,2,1,1,3,3,3,1,245,218,155,9.8,0,0,0,0,0,0,1,307,155
2011,Texas,4,32,68.1422,65.8605,109.459,42,114.882,89.996,5,88.1564,26.7252,26.0,113.7,87.7,0.952,34,27,7,79.41176,50.3,42.0,43.2,31.1,17.3,19.0,38.2,69.7,30.3,61.8,67.8,48.1,41.5,37.7,29.0,11.3,6.8,50.9,41.2,74.0,26.0,74.4,25.6,67.0,76.827,79.893,1.47,87.745,64.5,68.6,1.097,0.899,27.862,5.4,1,157,213,4,27.9,4,3,4,3,6,1,4,25,4,11,18.6,1,261,9,258,-1.0,1,1,5,0,1,0,1,273,257,179,10.0,0,0,0,0,0,0,1,342,181
2011,Texas A&M,7,64,63.2801,61.4192,106.504,67,109.943,96.2696,53,94.5593,15.3838,13.2,107.9,94.7,0.818,31,23,8,74.19355,49.6,46.5,47.6,36.7,20.3,20.7,37.9,70.3,29.7,62.1,63.3,49.1,45.9,33.7,31.8,4.5,12.0,58.3,51.6,69.3,30.7,67.0,33.0,62.9,76.824,79.8,1.859,69.642,70.4,68.9,1.067,0.956,25.412,2.4,63,319,212,36,20.3,3,4,3,0,4,4,18,54,36,43,15.6,20,303,44,37,2.2,0,0,3,1,2,0,1,298,37,17,7.6,1,0,0,0,0,0,1,272,17
2011,UAB,12,68,63.1587,62.1202,106.758,65,108.63,96.0089,49,96.1119,12.5184,12.2,107.8,95.6,0.799,30,22,8,73.33333,50.8,45.6,30.2,32.5,19.0,19.2,33.8,69.1,30.9,66.2,63.0,50.9,45.2,33.7,31.0,8.2,10.0,55.6,47.8,59.8,40.2,70.2,29.8,63.0,75.667,80.653,1.605,32.272,71.9,69.8,1.066,0.964,18.86,-0.2,34,317,211,63,17.3,0,1,0,0,8,5,50,106,63,79,12.5,66,339,79,84,1.4,0,2,1,0,4,2,1,203,84,46,8.3,0,0,0,0,0,0,1,199,46
2011,UC Santa Barbara,15,64,65.4057,64.4276,102.863,137,103.503,99.8333,121,99.4018,4.10161,2.9,102.2,99.3,0.582,29,16,13,55.17241,51.9,46.8,37.2,42.6,21.7,20.1,28.4,68.1,31.9,71.6,65.5,49.8,42.3,37.0,36.6,12.1,6.8,60.5,58.3,63.3,36.7,64.7,35.3,65.7,76.873,80.476,2.161,12.559,76.5,70.0,1.027,0.995,15.425,-6.8,75,230,210,124,11.3,1,1,0,0,1,5,79,186,124,139,8.8,35,249,139,217,-0.5,0,1,1,2,1,1,1,341,217,128,9.6,0,0,0,0,0,0,1,337,127
2011,UCLA,7,32,67.2723,65.5545,103.484,123,107.561,96.8479,63,93.8189,13.7419,13.6,106.9,93.3,0.827,32,22,10,68.75,50.4,45.9,42.8,33.0,22.1,17.9,36.0,68.6,31.4,64.0,66.8,50.9,44.1,32.9,34.2,13.5,7.1,59.6,47.9,70.7,29.3,74.7,25.3,66.5,77.972,80.891,1.198,77.947,68.3,66.7,1.036,0.974,26.572,1.4,44,184,209,53,18.2,2,4,4,2,5,4,19,75,53,49,15.2,12,270,49,39,2.2,1,0,0,1,3,2,1,339,40,192,10.1,0,0,0,0,0,0,1,334,192
2011,UNC Asheville,16,64,69.3618,67.7991,101.445,175,101.432,96.5695,57,99.0391,2.393,-0.6,98.4,99.0,0.483,29,16,13,55.17241,49.2,47.7,41.8,39.6,21.4,24.3,32.1,64.2,35.8,67.9,69.6,49.1,46.1,32.9,34.0,11.6,9.2,55.5,52.6,73.8,26.2,67.1,32.9,69.6,75.556,77.966,1.789,3.853,70.0,68.5,1.01,0.967,12.978,-8.1,114,46,208,125,11.2,0,2,0,1,2,1,84,272,125,183,7.2,30,274,183,301,-1.9,2,1,2,3,0,3,1,341,301,327,12.5,0,0,0,0,0,0,1,335,326
2011,UNLV,8,64,67.4797,66.9325,106.286,74,110.321,92.4839,15,91.5518,18.7696,18.9,109.6,90.7,0.898,32,24,8,75.0,51.0,45.4,39.2,39.9,18.7,24.0,33.5,68.1,31.9,66.5,67.4,51.6,43.8,33.1,32.4,10.7,6.6,60.5,49.9,70.0,30.0,66.7,33.3,68.1,77.411,80.565,1.792,60.906,69.0,69.6,1.062,0.925,25.625,2.8,27,100,207,21,22.6,1,6,4,0,3,1,3,50,21,34,16.2,5,229,34,150,0.4,0,3,0,0,1,2,1,254,150,188,10.1,0,0,0,0,0,0,1,316,188
2011,USC,11,68,64.4661,62.1879,103.258,127,108.303,97.2053,69,93.9363,14.3669,14.2,107.0,92.8,0.837,33,19,14,57.57576,50.1,46.4,34.7,36.4,17.6,18.5,30.2,71.9,28.1,69.8,64.5,48.5,44.7,35.7,33.3,8.1,7.8,49.9,45.9,68.3,31.7,68.8,31.2,63.4,75.797,81.509,1.87,60.319,65.3,70.2,1.033,0.97,28.034,-1.6,57,311,206,47,18.8,3,4,2,1,5,5,45,239,47,40,15.9,21,296,40,268,-1.2,0,0,1,1,4,4,1,333,268,288,11.4,0,0,0,0,0,0,1,339,288
2011,Utah St.,12,64,64.0677,62.8424,110.473,29,110.413,89.8328,4,90.2135,20.1997,18.6,109.3,90.7,0.895,32,29,3,90.625,52.2,43.3,43.4,34.0,18.4,18.9,34.2,74.3,25.7,65.8,63.9,51.5,42.4,35.8,30.0,9.2,8.2,59.4,52.0,68.8,31.2,66.6,33.4,63.3,76.62,79.483,2.597,21.428,73.6,66.9,1.106,0.9,14.937,3.7,6,315,205,23,22.4,0,1,1,1,4,0,19,71,23,82,12.0,12,175,82,52,1.9,0,0,4,0,4,3,1,226,52,195,10.1,1,0,0,0,0,0,1,207,194
2011,UTSA,16,64,68.6707,67.0401,102.713,141,101.474,102.999,204,106.668,-5.19344,-3.7,101.1,104.8,0.398,29,16,13,55.17241,49.4,48.8,41.6,37.8,19.6,19.9,29.9,66.6,33.4,70.1,68.7,46.6,47.9,36.3,33.6,6.9,9.7,53.6,54.0,64.1,35.9,61.0,39.0,68.1,76.696,79.07,1.46,11.623,72.0,70.4,1.026,1.029,8.721,-9.2,157,100,204,208,5.8,0,0,0,0,0,2,154,249,208,243,5.3,157,330,243,29,2.4,2,1,2,1,3,1,1,259,29,5,6.7,0,0,0,0,0,0,1,75,5
2011,Vanderbilt,5,64,68.0881,66.882,110.92,26,115.206,98.6379,101,97.7687,17.437,18.1,114.4,96.3,0.879,33,23,10,69.69697,52.8,45.7,45.0,28.2,19.1,17.8,32.8,67.8,32.2,67.2,68.0,51.1,45.7,37.0,30.6,11.6,9.6,53.6,46.0,61.5,38.5,68.9,31.1,68.1,77.874,80.559,1.54,81.31,74.7,70.3,1.108,0.984,26.811,1.8,35,100,203,25,22.3,3,6,2,2,5,1,8,26,25,32,16.3,2,258,31,248,-0.9,0,0,2,3,5,0,1,291,245,108,9.3,0,0,0,0,0,0,1,213,106
2011,VCU,11,4,65.9302,65.9737,107.434,54,109.563,101.36,169,100.813,8.74997,8.2,108.8,100.6,0.711,34,23,11,67.64706,50.9,50.4,37.0,34.0,17.5,22.5,31.6,63.6,36.4,68.4,65.5,48.8,49.2,35.9,35.5,9.5,11.0,58.5,54.6,59.2,40.8,70.9,29.1,66.9,76.393,80.236,2.142,50.027,71.9,67.9,1.082,1.02,18.893,-2.0,239,166,202,89,14.0,0,0,1,3,4,3,52,120,89,97,10.9,34,296,97,50,1.9,2,2,2,0,3,4,1,211,50,86,9.1,0,0,0,0,0,0,1,295,87
2011,Villanova,9,64,66.2173,65.5804,109.562,40,114.746,98.9267,104,96.4465,18.299,18.6,114.2,95.6,0.885,32,21,11,65.625,49.7,46.4,42.6,36.2,18.1,18.3,36.0,69.8,30.2,64.0,65.9,48.4,45.3,34.9,32.1,10.6,9.9,56.6,60.0,67.1,32.9,63.7,36.3,66.6,77.494,80.74,1.918,91.766,75.8,71.1,1.099,0.991,29.148,1.5,57,177,201,30,21.5,3,5,4,3,3,2,12,51,30,27,16.6,21,230,27,253,-1.0,0,3,2,0,4,1,1,284,253,233,10.6,0,0,0,0,0,0,1,237,231
2011,Washington,7,32,72.5481,70.7555,113.938,11,116.488,96.5736,58,94.2736,22.2141,22.2,116.9,94.7,0.919,33,23,10,69.69697,53.9,46.1,32.5,44.5,17.0,20.5,38.0,68.2,31.8,62.0,72.4,52.9,45.2,37.1,32.2,12.9,6.8,56.5,45.3,63.2,36.8,71.9,28.1,72.2,76.932,80.806,1.918,72.558,66.7,67.6,1.147,0.966,26.105,1.9,49,13,200,6,27.0,2,2,2,5,9,2,2,30,5,24,16.7,2,196,23,343,-4.9,0,0,6,1,6,1,1,344,343,326,12.5,0,0,0,0,0,0,1,345,327
2011,West Virginia,5,32,64.4403,62.7344,107.683,52,113.313,99.8426,123,93.145,20.1684,20.0,113.3,93.3,0.903,31,20,11,64.51613,48.4,45.6,40.7,35.4,18.9,18.9,40.5,64.4,35.6,59.5,64.0,47.4,46.5,33.5,29.1,11.4,8.2,63.6,48.4,66.3,33.7,67.8,32.2,63.5,77.377,79.846,2.351,51.905,70.6,69.1,1.087,1.002,34.766,3.1,34,308,199,20,22.6,5,4,2,4,6,3,8,25,20,6,18.8,2,199,6,172,-0.1,3,1,0,0,4,0,1,283,172,74,8.9,0,0,0,0,0,0,1,215,74
2011,Wisconsin,4,16,57.0086,56.891,118.524,2,121.946,101.529,179,96.348,25.5977,26.1,121.6,95.5,0.942,31,23,8,74.19355,52.0,48.3,28.0,31.4,12.8,16.8,34.2,73.0,27.0,65.8,57.1,49.5,45.1,37.1,37.5,9.1,6.0,55.1,46.3,59.5,40.5,71.3,28.7,57.9,77.669,80.647,1.978,66.994,82.4,75.0,1.185,1.014,34.801,5.9,131,345,198,12,25.2,3,5,4,1,9,2,5,29,12,4,19.0,1,233,4,152,0.3,2,3,2,0,3,1,1,299,152,156,9.8,0,0,0,0,0,0,1,271,156
2011,Wofford,14,64,64.5106,63.4771,112.3,18,111.911,103.219,210,104.341,7.57016,7.8,110.7,102.9,0.699,33,21,12,63.63636,53.3,50.0,42.0,41.6,18.0,20.4,34.6,67.3,32.7,65.4,64.5,50.5,48.8,40.7,35.1,6.8,8.2,55.2,45.5,73.6,26.4,70.0,30.0,64.7,75.661,78.195,2.647,8.499,69.1,71.4,1.12,1.03,16.242,-4.6,221,268,197,95,13.4,0,0,1,3,1,4,88,152,95,128,9.3,4,138,128,234,-0.8,5,0,1,2,0,2,1,324,234,286,11.3,0,0,0,0,0,0,1,301,285
2011,Xavier,6,64,65.3632,64.8622,109.395,44,112.808,97.2645,72,96.2683,16.5395,14.9,111.2,96.3,0.84,31,24,7,77.41935,51.5,46.2,44.9,34.8,18.0,18.8,32.4,72.1,27.9,67.6,65.4,52.1,43.8,33.3,33.8,8.8,9.0,54.1,59.3,68.9,31.1,64.6,35.4,66.1,77.273,81.609,2.048,69.842,74.8,73.1,1.094,0.972,21.915,2.4,50,208,196,44,19.4,0,1,3,2,5,1,15,98,44,70,13.4,15,220,69,80,1.4,2,2,1,2,5,1,1,138,80,305,11.8,0,0,0,0,0,0,1,327,305
2010,Arkansas Pine Bluff,16,64,67.8754,64.9785,93.2166,301,91.8221,94.0107,37,99.7369,-7.91476,-7.0,91.4,98.4,0.3,31,16,15,51.6129,45.0,46.0,48.6,55.3,24.5,20.6,35.8,73.4,26.6,64.2,68.1,45.0,44.4,30.2,33.1,9.9,11.3,57.4,57.1,74.3,25.7,69.3,30.7,67.3,75.902,79.056,2.365,0.2,66.2,66.3,0.934,0.941,18.903,-8.0,56,181,195,240,2.8,0,2,0,4,0,2,198,335,240,284,2.3,1,336,284,133,0.4,0,2,0,1,2,6,1,312,133,8,6.9,0,0,0,0,0,0,1,270,8
2010,Baylor,3,8,67.5047,64.0252,112.779,12,118.384,98.1428,107,94.9837,23.4007,22.7,117.9,95.2,0.921,31,24,7,77.41935,54.6,44.6,37.3,34.7,20.6,17.8,38.3,67.0,33.0,61.7,67.3,53.1,41.5,38.6,33.8,17.8,6.5,50.4,55.9,67.5,32.5,66.1,33.9,65.7,77.932,82.395,1.704,62.004,73.3,67.6,1.13,0.98,33.152,5.6,25,250,194,12,24.8,5,3,3,2,7,2,10,135,12,11,18.2,4,336,10,85,1.2,2,1,2,0,3,4,1,264,85,261,10.9,0,0,1,0,0,0,1,337,262
2010,Butler,5,2,64.3953,63.243,108.722,43,110.745,92.7457,27,90.7154,20.0295,18.6,109.2,90.6,0.895,32,28,4,87.5,52.0,46.3,47.7,35.8,19.2,21.1,31.2,72.9,27.1,68.8,64.5,52.5,46.3,34.2,30.9,7.1,10.1,56.4,49.7,60.6,39.4,68.3,31.7,65.1,76.173,79.89,1.671,31.589,74.8,69.1,1.083,0.927,20.638,4.5,68,270,193,32,20.9,2,3,0,0,5,1,23,61,32,73,13.1,3,123,73,16,3.0,2,0,0,1,8,0,1,150,16,24,7.8,0,0,0,0,0,0,1,253,23
2010,BYU,7,32,71.4716,70.9239,115.54,5,117.315,91.6015,13,92.8309,24.4842,23.9,116.4,92.5,0.934,33,28,5,84.84848,55.1,46.3,38.2,36.4,15.9,22.0,31.0,73.0,27.0,69.0,71.1,51.5,44.4,41.6,33.6,9.1,7.3,55.6,53.9,66.8,33.2,68.6,31.4,72.0,77.005,80.071,1.561,27.091,78.6,67.5,1.162,0.924,21.607,4.0,68,22,192,4,27.2,0,1,5,4,3,0,4,77,4,50,15.2,24,264,51,273,-1.1,0,2,0,0,5,0,1,280,272,304,11.6,1,0,0,0,0,0,1,315,304
2010,California,8,32,68.5318,67.121,114.155,8,119.968,99.4574,134,97.7354,22.2322,22.8,119.5,96.7,0.919,33,23,10,69.69697,53.4,48.3,35.2,34.0,17.5,18.9,35.2,69.3,30.7,64.8,68.2,52.3,48.4,37.3,32.1,6.3,9.4,51.8,50.6,69.8,30.2,69.0,31.0,68.7,76.598,79.977,2.356,54.719,75.7,69.7,1.139,0.999,28.292,1.7,149,104,191,17,23.9,1,5,3,1,3,2,11,68,18,25,16.9,1,194,26,315,-2.1,1,1,0,0,4,2,1,328,316,222,10.3,0,0,0,0,0,0,1,346,222
2010,Clemson,7,64,70.0415,67.2015,104.512,101,109.94,91.6833,17,90.3071,19.633,20.1,109.5,89.4,0.912,31,21,10,67.74194,51.0,46.1,35.3,34.9,21.2,25.0,36.2,66.4,33.6,63.8,70.0,51.2,46.8,33.6,29.4,12.3,8.0,53.3,50.7,66.6,33.4,71.6,28.4,69.5,76.722,79.585,1.583,61.661,65.9,67.7,1.047,0.912,30.403,1.5,61,74,190,18,23.9,3,3,3,4,5,3,2,29,17,15,17.8,11,229,13,293,-1.6,2,2,0,0,4,1,1,322,294,166,9.8,0,0,0,0,0,0,1,294,165
2010,Cornell,12,16,65.2596,63.4422,113.894,9,115.443,97.8399,102,101.891,13.552,13.1,114.0,100.9,0.803,29,25,4,86.2069,56.4,47.6,28.9,38.9,18.5,20.9,32.0,70.3,29.7,68.0,65.4,50.3,45.2,43.7,35.3,10.5,8.3,60.7,51.4,60.1,39.9,68.9,31.1,65.9,77.273,80.837,2.416,1.23,73.2,71.9,1.139,0.978,16.574,1.9,116,239,189,67,16.7,0,2,0,0,2,1,49,143,67,134,8.9,14,137,134,20,2.8,0,0,0,0,4,2,1,132,19,209,10.1,1,0,0,0,1,0,1,273,209
2010,Duke,1,1,67.7699,64.9637,114.554,6,119.296,91.1675,10,87.7467,31.5489,31.1,119.1,88.0,0.97,34,29,5,85.29412,50.3,43.9,37.9,34.5,16.4,21.9,40.4,67.5,32.5,59.6,67.5,46.8,44.4,38.2,28.2,10.1,9.6,52.6,49.1,67.2,32.8,75.3,24.7,67.2,78.99,82.023,2.027,88.055,76.3,68.5,1.155,0.914,31.735,8.4,14,186,188,2,32.1,4,3,8,1,10,1,1,9,2,1,20.1,1,202,1,267,-1.1,1,0,2,0,1,0,1,321,280,212,10.2,0,0,0,0,0,0,1,300,217
2010,East Tennessee St.,16,64,68.5995,66.1025,100.26,190,100.3,96.0429,60,97.8928,2.40771,1.1,98.1,97.0,0.532,33,19,14,57.57576,48.0,48.1,40.0,39.3,21.2,24.2,35.1,66.2,33.8,64.9,68.8,48.3,47.6,31.4,32.6,9.9,8.8,44.4,56.8,71.1,28.9,59.3,40.7,68.3,76.269,78.298,1.558,16.46,66.2,66.2,0.999,0.961,13.94,-8.1,141,130,187,149,9.1,0,1,0,2,0,2,118,195,150,178,7.1,14,219,178,146,0.3,3,0,0,2,3,2,1,311,146,161,9.7,0,0,0,0,0,0,1,244,160
2010,Florida,10,64,66.5122,63.5599,107.29,59,112.433,98.2634,109,97.4388,14.9939,15.3,111.7,96.4,0.845,33,21,12,63.63636,49.4,48.1,33.8,26.9,18.3,20.6,36.7,67.0,33.0,63.3,66.4,50.5,48.1,31.3,32.1,7.1,10.1,54.2,52.9,68.0,32.0,67.1,32.9,65.7,77.298,81.117,1.486,89.841,70.2,67.3,1.074,0.981,29.304,0.0,141,250,186,51,19.3,3,5,2,3,6,3,6,55,51,36,16.0,6,259,35,147,0.3,1,4,0,0,6,4,1,219,147,29,8.0,0,0,0,0,0,0,1,223,29
2010,Florida St.,9,64,67.8539,64.8904,100.334,188,104.941,88.6542,1,86.3361,18.605,17.9,103.8,85.9,0.898,31,22,9,70.96774,50.9,43.2,38.8,33.9,24.7,23.7,38.6,67.4,32.6,61.4,67.7,51.1,39.9,33.6,32.8,17.8,6.4,56.6,47.1,68.0,32.0,64.4,35.6,67.3,79.391,82.465,1.262,83.764,64.6,66.8,1.008,0.886,31.177,2.8,6,181,185,24,22.5,0,6,7,0,6,3,3,60,24,14,17.9,2,290,15,101,1.0,1,0,1,0,3,0,1,270,101,224,10.4,0,0,0,0,0,0,1,342,225
2010,Georgetown,3,64,66.5004,65.0947,110.137,30,116.551,97.8964,104,92.2687,24.2828,22.2,115.1,92.9,0.922,33,23,10,69.69697,55.6,46.7,37.2,33.0,20.8,19.8,32.8,67.8,32.2,67.2,66.4,54.6,45.6,38.8,32.6,12.9,10.5,58.4,57.1,70.0,30.0,66.0,34.0,66.6,77.612,81.613,1.295,87.834,71.2,71.6,1.102,0.98,35.728,4.3,80,213,184,16,24.2,4,5,5,3,6,1,15,50,16,4,18.9,3,233,4,188,-0.2,4,2,1,2,4,3,1,206,189,204,10.1,0,0,0,0,0,0,1,258,205
2010,Georgia Tech,10,32,70.7976,67.9549,102.079,151,108.997,93.6062,33,90.9613,18.0357,18.4,109.0,90.6,0.893,33,21,12,63.63636,50.6,43.7,37.4,34.7,23.1,21.3,38.3,65.7,34.3,61.7,70.6,48.9,42.0,36.7,31.2,14.1,8.0,52.3,57.3,71.7,28.3,64.9,35.1,69.8,78.311,80.907,1.267,83.706,64.2,66.7,1.024,0.933,33.163,1.3,9,65,183,27,22.0,3,6,1,3,8,3,22,73,29,13,17.9,10,313,19,204,-0.4,0,1,3,0,3,1,1,326,185,44,8.3,1,0,0,0,0,0,1,286,53
2010,Gonzaga,8,32,69.3671,67.0743,110.661,25,112.378,96.8793,79,95.585,16.7934,17.3,111.2,93.9,0.875,31,25,6,80.64516,54.4,46.4,49.3,33.9,18.6,18.3,32.4,71.4,28.6,67.6,69.4,54.2,44.6,36.5,33.4,10.3,7.3,50.1,50.3,72.2,27.8,67.8,32.2,69.5,78.186,82.217,1.25,51.509,66.6,65.2,1.103,0.966,22.1,2.5,71,74,182,38,20.4,1,2,3,2,6,0,8,62,38,69,13.6,3,324,69,47,1.9,0,0,0,0,2,2,1,313,47,309,11.7,1,0,0,0,0,0,1,310,309
2010,Houston,13,64,71.6911,70.8516,109.115,38,111.84,103.912,240,102.537,9.30246,9.5,111.2,101.7,0.736,33,18,15,54.54545,48.1,51.3,33.3,39.7,12.5,23.4,30.8,61.7,38.3,69.2,71.6,45.2,51.5,35.6,33.7,7.3,8.2,45.6,49.7,64.5,35.5,70.3,29.7,72.8,76.061,79.333,1.998,23.414,71.0,70.9,1.093,1.042,20.266,-6.4,279,12,181,82,14.9,0,0,4,3,2,4,49,119,82,90,11.8,62,340,90,320,-2.1,0,1,0,1,5,1,1,344,320,148,9.6,0,0,0,0,0,0,1,289,148
2010,Kansas,1,32,70.0725,66.6569,115.923,4,119.854,90.9538,9,87.3419,32.5121,31.4,120.0,88.6,0.97,34,32,2,94.11765,55.1,43.0,42.4,31.2,18.5,20.2,38.2,68.3,31.7,61.8,69.5,52.3,40.0,40.9,33.0,15.8,9.2,60.0,55.6,69.6,30.4,68.1,31.9,68.4,77.198,81.169,1.425,85.29,70.1,67.7,1.168,0.912,33.083,11.7,4,125,180,1,32.6,8,1,4,1,11,0,1,8,1,2,20.0,1,165,2,68,1.5,5,0,1,0,6,2,1,203,68,143,9.5,0,0,0,0,0,0,1,235,142
2010,Kansas St.,2,8,72.0852,69.501,109.484,34,115.425,95.5026,49,90.4885,24.9367,25.4,115.5,90.1,0.946,32,25,7,78.125,50.6,46.9,52.1,47.3,20.2,23.6,41.0,66.8,33.2,59.0,71.7,49.2,45.6,35.7,33.1,12.5,8.8,55.7,52.2,67.8,32.2,70.2,29.8,71.0,76.713,80.729,1.717,43.295,66.5,69.3,1.1,0.958,35.3,6.8,87,33,179,7,26.0,5,4,3,2,10,1,6,56,6,3,19.0,3,292,3,90,1.1,1,0,0,0,6,4,1,264,90,111,9.2,0,0,0,0,1,0,1,311,110
2010,Kentucky,1,8,70.2796,67.5908,111.703,19,114.384,92.007,21,89.4743,24.9097,24.9,114.0,89.1,0.945,34,32,2,94.11765,53.0,43.5,43.5,27.7,20.5,19.9,40.8,68.0,32.0,59.2,70.1,53.8,41.4,34.1,31.7,17.8,7.6,52.6,46.9,70.1,29.9,66.1,33.9,69.5,78.675,81.805,0.851,90.246,67.9,70.1,1.12,0.922,24.373,8.6,8,74,178,5,26.9,2,1,6,0,12,1,3,54,5,32,16.2,9,249,33,19,2.8,1,0,1,0,4,1,1,130,24,110,9.2,0,0,0,0,0,0,1,308,120
